ualberta_user_id,course_grade_ts,course_grade_verified
0313e94ec9e1db13d40120da49afeda7f6ae1575,14-Jan-2016,0.970833
03278679a55642fb2607b90d0883ab06c670e1ca,02-Feb-2016,0.9
034f36ebd980912aae22b766c52078a0fd754221,11-Dec-2015,0.886667
035712c9d6c1ba574b946ad9a39c48b8e4ae8e8c,04-May-2016,0.45
039e59a33e98a672a6fd7c2d9a4ee0d6ab7de68d,27-Dec-2015,0.88625
03dbee69c8d134fd255ad4b1311d6850e3877c9c,21-Dec-2015,0.924583
03e05e4bb08bad7a24e774f8c8f7c656695db0e5,06-Apr-2016,0.85625
0400ad6679fa41a295252b96c45aedb62180910f,26-Jan-2016,0.09375
040575dd6313ee9c7b8019de5589142bff5f20fb,22-Dec-2015,0
0406926c4302db4902bb9e55c60483da470af428,25-Dec-2015,0.885
040b7994a23ab143e9fa70df25b7ddcc25a3dcf2,14-Jan-2016,0.1125
041714c39cd29199f17de832cad1d8558e0e3f6f,27-Mar-2016,0.9375
041f0e9baef589810c46aa125b5f420cd094dd8a,21-Dec-2015,0.7225
043e2d8ee5966d22f55b378794b37aa345cbf031,22-Dec-2015,0.968333
0451d67297bf2325cf9e028126d276a9559d1d38,18-Dec-2015,0.945417
0467fdfe46c96d2c941e543b3e25e08f497b2dee,05-Jan-2016,0.904583
0492121e9c7e2947d2c74a6b6831db0c5cc30d9b,02-Apr-2016,0.85875
04b07f75ca207a205e11b0334806bb1117669928,06-May-2016,0.15
04b1c07cc599f16f81f3b8a615be3bde2544a756,08-Mar-2016,0.9275
04b703eb535761bbc0989c634e462a689bf4e148,19-Jan-2016,0.85375
04b820323eb036ad4dae66f7ad4f8ab3441aa9d3,30-Dec-2015,0.895833
04c510fd3d5fcb91d28ed3d6a414c4e43cfff0eb,02-Feb-2016,0.13125
04e7f42da940fae176f558ded332de5ed9def562,17-Dec-2015,0.8975
0504ffc9df3eee3c52efdea9dcc5fb0aa1c6061c,03-Jan-2016,0.9725
050bcd391e079e7cbf26bd9d4be292f47224c2db,18-Feb-2016,0.825
052372f4ad651abf34e977d58d08b2ffbdddb53a,22-Apr-2016,0.25
0528cbde9586b9e7a458cc489ed5b44eccb9366c,16-Dec-2015,0.96625
05649c195dad1e9d0d4efdd2e4a6ec77a3558320,01-Feb-2016,0.8925
057264cf8c1ace60b6a046060a1fa47347ef2c13,24-Apr-2016,0.15
057631466ff9b6b7b8f6ee75daedb83ca58da2cf,25-Mar-2016,1
057d659ea94ec55770dbea9fefb91cac1549b4aa,18-Jan-2016,0.825
057fcc8e5f91f7bf452c926326d654eb3082f61e,27-Feb-2016,0
058799eab8361d8a97400b1462096204845a9f1f,21-Jan-2016,0.09375
05c27fb0178a10fd80d90a4e4b9ddd04017fcf85,03-Jan-2016,0.09375
05ce64100334b0d0a4eee34e823aee857b22dc33,31-Dec-2015,0.95
05cf31dce6d6836fc648eceaac94856cc54e7e08,28-Feb-2016,0.81
