course_id,feedback_system,ualberta_feedback_user_id,feedback_category,feedback_text,feedback_ts
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",4ad8b3ab98f4f7d07cac178b7513fcb9c180d932,"NPS_REASON","Good organized",2016-04-02 21:36:16.683
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",3bf5484f58dc0f45932d2767ba22b8c0f94f9cad,"NPS_REASON","The material is well-constructed, coherent, and provides a great way to build software product management skills.",2016-04-02 13:58:31.491
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",f7c1dd3e023a406c5e315e06e02413e0acfb8580,"NPS_REASON","is awesome",2016-03-31 23:00:24.985
"99SZyjVxEeW6RApRXdjJPw","NPS_END_OF_COURSE",97606576e086df0acdfbb320a135ee4ae44d335e,"NPS_REASON","crecimiento profesional",2016-05-01 20:55:50.313
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",6389c9a453d972785fa30fccc2a078f79fdab9e1,"NPS_REASON","",2016-04-05 21:48:58.842
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",85d5df9077b7619f072e6bd8d42aff9170dfe0b7,"NPS_REASON","Lots of easily digestible content presented in a fun and engaging way.",2016-03-27 17:48:03.787
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",55683f0edcc9966a73a514a752a965774da5adb9,"NPS_REASON","",2016-03-28 10:41:42.269
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",a50d7eddd8a790c01aa4bd94039ed1f8c04d1042,"NPS_REASON","",2016-03-27 08:25:56.787
"99SZyjVxEeW6RApRXdjJPw","NPS_END_OF_COURSE",44ea5baf8f18a38d32da7ddcb0548cf65154fcc3,"NPS_REASON","I like it.",2016-05-01 01:21:24.926
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",44ea5baf8f18a38d32da7ddcb0548cf65154fcc3,"NPS_REASON","content",2016-03-28 23:20:59.001
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",d629376f2c3a88e2fd7ee4defd6d570a6621f1b7,"NPS_REASON","its really helpful for a software developer",2016-04-04 17:13:51.017
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",aca2c9867ebe011b3f8cddfe728fbcffdacc3e3e,"NPS_REASON","",2016-04-03 17:33:48.902
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",3d409ffd251b140031f65ff769613afea24cd940,"NPS_REASON","",2016-03-28 20:17:43.008
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",cb8ae76054c5073ee01f533e59bb3a46b47fc03c,"NPS_REASON","very good preparation and very close to reality. good job",2016-04-01 09:45:00.153
"99SZyjVxEeW6RApRXdjJPw","NPS_END_OF_COURSE",459fab50c89a20b04a426b6bef015c38991e4f83,"NPS_REASON","Interest and commitment is the most important reason for my score.",2016-04-28 15:02:43.339
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",ca569828f3ef5b96a84b43246f5a2fda09f99016,"NPS_REASON","Good amount of info. Cheaper than many other comparable courses.",2016-03-31 21:41:18.719
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",82ae86199c245791fc1ee12b853669e8f848af87,"NPS_REASON","I think this course has been very useful to me",2016-03-30 16:15:42.783
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",a8a9c17a6c5fb4245ae46ec6f04bec7e5f4c4df4,"NPS_REASON","",2016-04-04 08:58:51.379
"99SZyjVxEeW6RApRXdjJPw","NPS_END_OF_COURSE",53f3187b08c24a6992f10fc32ac897cf419a1c35,"NPS_REASON","quality of the content",2016-05-03 05:23:21.42
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",53f3187b08c24a6992f10fc32ac897cf419a1c35,"NPS_REASON","quality",2016-04-01 13:48:35.267
