ualberta_discussions_user_id,course_id,discussion_question_id,discussion_question_following_active,discussion_question_following_ts
5ab7a3dc2de00b9fb557d9d201460e56ab0ac02c,"99SZyjVxEeW6RApRXdjJPw","ECOTOSOtEeaxVRJ-Fv2Eqw",t,2016-05-27 01:48:09.126
50cd643c832b4f5ebda229a27ddd3e9803c12533,"99SZyjVxEeW6RApRXdjJPw","rlCh9fKqEeWCWg4sBTB7QQ",t,2016-03-25 16:57:38.824
130547abfe4e6aa60a0486d566b38805afc0a334,"99SZyjVxEeW6RApRXdjJPw","NAbhqja3EeafsxJ0FP_5NQ",t,2016-06-20 07:18:36.162
a590c973b734fda6bfd87087103326408795dea7,"99SZyjVxEeW6RApRXdjJPw","ECOTOSOtEeaxVRJ-Fv2Eqw",t,2016-05-27 13:21:26.701
450f73ea78213831a3b325c72c922d639d9143e1,"99SZyjVxEeW6RApRXdjJPw","kG74Ohr1Eea2HQ7RJsoMiQ",t,2016-05-15 23:34:27.724
65c4d48c479cf0903b237e797eee72049f605cb0,"99SZyjVxEeW6RApRXdjJPw","qTj7HfDHEeWeyQ6xu8k3Vw",t,2016-03-23 07:20:03.338
27e706001a8958deaf6c1bf5aab3affb0f695ece,"99SZyjVxEeW6RApRXdjJPw","kG74Ohr1Eea2HQ7RJsoMiQ",t,2016-05-16 23:46:14.274
cd7a04e6aa4e23d9c26c615e63de612652b7544d,"99SZyjVxEeW6RApRXdjJPw","kG74Ohr1Eea2HQ7RJsoMiQ",t,2016-05-17 10:15:50.831
5ab7a3dc2de00b9fb557d9d201460e56ab0ac02c,"99SZyjVxEeW6RApRXdjJPw","kG74Ohr1Eea2HQ7RJsoMiQ",t,2016-05-18 00:01:09.923
ecf4c8761ff3f0e3365a2973dfd59a4f08194266,"99SZyjVxEeW6RApRXdjJPw","kG74Ohr1Eea2HQ7RJsoMiQ",t,2016-05-18 18:13:59.28
5f257acd0f65b4b42d28cb2358b88f3ce08d826a,"99SZyjVxEeW6RApRXdjJPw","dFCmOfA6EeW3AhKGdOu9ew",t,2016-03-22 14:29:15.528
4bc0e35afd57eb38a2299ab64b6cb9ea4bc295aa,"99SZyjVxEeW6RApRXdjJPw","qgabzzMNEea88hLQJKBf0w",t,2016-06-23 08:27:15.101
0cbf834c442da66507cc0fac6f6fafd43e7c4cdd,"99SZyjVxEeW6RApRXdjJPw","tWiBzwZkEeaKcgo5QGzd4w",t,2016-04-19 19:27:09.195
f39c6349af74c10aee999548e0e34ac28078c8ef,"99SZyjVxEeW6RApRXdjJPw","mEjG0Q6-Eea63hJ3Ni_BAw",t,2016-04-30 18:51:49.066
54b846284c3381e479c3663c3f0d1dd03ed6dd8a,"99SZyjVxEeW6RApRXdjJPw","mEjG0Q6-Eea63hJ3Ni_BAw",t,2016-04-30 10:30:44.321
95c793b92147f1074ad4f2d8146d611f4204e8e8,"99SZyjVxEeW6RApRXdjJPw","A6llQf8UEeWS4Ar9qFG8UQ",t,2016-04-10 12:01:53.085
302c33b56aeec7a97c3c9483bd051a5c1c61cb5d,"99SZyjVxEeW6RApRXdjJPw","Kq87lSBtEeaxVRJ-Fv2Eqw",t,2016-05-22 22:33:12.14
bfa8e54b288d5172ccf4c039d5a83dab8ec0fd09,"99SZyjVxEeW6RApRXdjJPw","tWiBzwZkEeaKcgo5QGzd4w",t,2016-04-21 07:35:48.718
2e9282a93c1e099d94137d85dbf9d20d6c914847,"99SZyjVxEeW6RApRXdjJPw","tWiBzwZkEeaKcgo5QGzd4w",t,2016-04-20 15:33:43.959
2e9282a93c1e099d94137d85dbf9d20d6c914847,"99SZyjVxEeW6RApRXdjJPw","tWiBzwZkEeaKcgo5QGzd4w",f,2016-04-21 14:32:51.783
8b2c6d0d8eb563f86176244c3a4fd2d6e0462509,"99SZyjVxEeW6RApRXdjJPw","mRNONvBPEeWWORKcDoY1lQ",t,2016-03-22 17:00:36.626
b4d4903aeeb8bd090a078bfe78e5b1783b313b28,"99SZyjVxEeW6RApRXdjJPw","qgabzzMNEea88hLQJKBf0w",t,2016-06-15 15:27:26.212
c48ec8e1f7ff5df1518406ee022f0d10a8c30337,"99SZyjVxEeW6RApRXdjJPw","qgabzzMNEea88hLQJKBf0w",t,2016-06-17 10:45:04.816
ab4420a1b48f4f9299e02fd3b348afb593a7e4f2,"99SZyjVxEeW6RApRXdjJPw","tIyiCvEkEeWWORKcDoY1lQ",t,2016-03-23 18:26:05.505
9c545140ddfd04517d924377ab3c40a54cc7c9f6,"99SZyjVxEeW6RApRXdjJPw","XFAn5vNIEeWi3hK4t5iOYw",t,2016-03-27 09:24:32.571
07a8ad779a30e083c58f706fe49668f9bc927587,"99SZyjVxEeW6RApRXdjJPw","XFAn5vNIEeWi3hK4t5iOYw",t,2016-03-26 11:46:21.696
2af8e71a1e975eccd268f9b956409b43fff1f541,"99SZyjVxEeW6RApRXdjJPw","g0pQmP29EeWa4BJaeUokOQ",t,2016-04-11 22:40:02.033
e1e5a7607369d72fed761b2d92d4b4f1932013d1,"99SZyjVxEeW6RApRXdjJPw","hVIXYCBUEeaiOA521kQqww",t,2016-05-22 19:36:46.797
043e421e16f4ba10ff7475b0b5e0537394f34804,"99SZyjVxEeW6RApRXdjJPw","0B5atwoVEeahug6qIphsqw",t,2016-04-24 12:12:28.406
87311e6ed7e862ca3055468546b439a900edb980,"99SZyjVxEeW6RApRXdjJPw","0B5atwoVEeahug6qIphsqw",t,2016-04-24 21:46:34.342
9a36f1310b3a1d3be063851a6233e00bbe961469,"99SZyjVxEeW6RApRXdjJPw","g0pQmP29EeWa4BJaeUokOQ",t,2016-04-12 15:42:09.012
f024191a140f1bd869d811ed43abe2a5f385738d,"99SZyjVxEeW6RApRXdjJPw","BbsfRidoEealng5zBIyoKQ",t,2016-06-06 12:00:33.76
83d2c59b0e4a973c12d354dc21091e59367c1b73,"99SZyjVxEeW6RApRXdjJPw","g0pQmP29EeWa4BJaeUokOQ",t,2016-04-08 19:10:09.918
dff9cc405c8d739707857ff02627a503bb1ed8ad,"99SZyjVxEeW6RApRXdjJPw","xzlQfu-MEeWFuw7QEATDpw",t,2016-03-21 17:46:02.193
8dee2c6e2e4637e037103bee78cacffa1f76bdf2,"99SZyjVxEeW6RApRXdjJPw","BbsfRidoEealng5zBIyoKQ",t,2016-05-31 22:16:57.905
1b1dc55384a89c48bff4b0ecd0d0ba84a6a5cd9d,"99SZyjVxEeW6RApRXdjJPw","rdt3dfcAEeWqQwq9khhH1Q",t,2016-03-31 05:23:19.426
3d44198d3c4f6ffa1f2d93a0f9759a8c7ce91e5d,"99SZyjVxEeW6RApRXdjJPw","JOvbHPWfEeWbXA5c3AKwjQ",t,2016-03-29 11:12:37.311
4d1cbbd3884a438b3dd7d18b25a78015a537bd70,"99SZyjVxEeW6RApRXdjJPw","rdt3dfcAEeWqQwq9khhH1Q",t,2016-04-23 10:51:48.445
2af8e71a1e975eccd268f9b956409b43fff1f541,"99SZyjVxEeW6RApRXdjJPw","Evdk7AFgEeaFRBL8xcPRow",t,2016-04-13 10:11:22.852
831010388df4cc07948090ffd3b92b99e142ede1,"99SZyjVxEeW6RApRXdjJPw","0gxm-_hIEeWqpApEWVJglQ",t,2016-04-01 20:32:15.058
19629ae124484b7dab89f900b7b74a661ee68bac,"99SZyjVxEeW6RApRXdjJPw","nRSEfhLKEea84w5Krj7Aqw",t,2016-05-05 14:06:51
7d1514f61c47bc1fdd79498ac5de3c73c152546d,"99SZyjVxEeW6RApRXdjJPw","0gxm-_hIEeWqpApEWVJglQ",t,2016-04-08 14:26:50.726
bb19a52ff262143560f9968636af1adf4adbf8d4,"99SZyjVxEeW6RApRXdjJPw","O954_Pz5EeWW0grgb0UTkQ",t,2016-04-07 19:45:08.661
89d18ef31c8f261079cd5437714fa9d1da84a257,"99SZyjVxEeW6RApRXdjJPw","XZ5IVfvYEeWhAhJG54yYkQ",t,2016-04-06 09:17:20.726
36e555bf61269f6cbc3434e02b5b28085c45a78b,"99SZyjVxEeW6RApRXdjJPw","DM8ILf2fEeWW0grgb0UTkQ",t,2016-04-08 15:32:06.182
30fd1f134b0d7024c4a04c3f1694d1863503cce1,"99SZyjVxEeW6RApRXdjJPw","Vu8dXTgCEeaS0w6RXgoWAw",t,2016-06-21 22:48:58.123
0fa0dedfc5e23cff6cc38fea3679397fb9fcdcc9,"99SZyjVxEeW6RApRXdjJPw","be1CLPB6EeWcTQpIg9bO1w",t,2016-03-23 14:55:23.426
91eaff110fcc33beb9077e5fd7ceada3df844c05,"99SZyjVxEeW6RApRXdjJPw","be1CLPB6EeWcTQpIg9bO1w",t,2016-03-23 04:25:53.651
9dc0df3d14c5ada1256558be2bb31b15e608a791,"99SZyjVxEeW6RApRXdjJPw","be1CLPB6EeWcTQpIg9bO1w",t,2016-03-22 22:07:12.606
6ff0a31ba5ebb67e52ac1509984785fc4e0ad2a7,"99SZyjVxEeW6RApRXdjJPw","4DdsbfXBEeWPyw7tSN6RVw",t,2016-04-03 20:38:23.196
7c999926a0a0c08998f278004358819c0be89d18,"99SZyjVxEeW6RApRXdjJPw","4DdsbfXBEeWPyw7tSN6RVw",t,2016-04-02 14:15:58.983
6904f68e4f46ffae5f6b4caa8dddab55a911e05a,"99SZyjVxEeW6RApRXdjJPw","xk0p4z2mEeaS0w6RXgoWAw",t,2016-06-29 03:08:38.25
d08d98eaac485565987a70517385afa4c04c6140,"99SZyjVxEeW6RApRXdjJPw","p8YMn_vNEeWHDgoRw4pwlQ",t,2016-04-06 08:00:40.68
c4ad5ff438e33b03f5f17eaf2eb1e9eadf3265ba,"99SZyjVxEeW6RApRXdjJPw","4DdsbfXBEeWPyw7tSN6RVw",t,2016-03-29 15:21:14.476
3d44198d3c4f6ffa1f2d93a0f9759a8c7ce91e5d,"99SZyjVxEeW6RApRXdjJPw","4DdsbfXBEeWPyw7tSN6RVw",t,2016-03-30 14:07:00.959
62ee75c6a2a0878b0a803777e76b77055a49f7d7,"99SZyjVxEeW6RApRXdjJPw","sZ5wV_2AEeWvUQqXcskp8Q",t,2016-04-08 11:54:48.291
c4ad5ff438e33b03f5f17eaf2eb1e9eadf3265ba,"99SZyjVxEeW6RApRXdjJPw","Wi4gvfUcEeWfohJ0hvQveQ",t,2016-03-28 19:36:22.598
6918a6e53d989bc484eea9db210f2f6783e08fb8,"99SZyjVxEeW6RApRXdjJPw","Wi4gvfUcEeWfohJ0hvQveQ",t,2016-03-29 15:45:03.178
10b58e5726aca57a86fecb62b9517d12a7a4a02b,"99SZyjVxEeW6RApRXdjJPw","Wi4gvfUcEeWfohJ0hvQveQ",t,2016-03-29 07:17:17.944
cdafa0ca57f6f32d155aaf106557b50fc670fee1,"99SZyjVxEeW6RApRXdjJPw","Wi4gvfUcEeWfohJ0hvQveQ",t,2016-03-28 19:37:19.183
d513431a3dbd93327ed8119dbd50c338e88c9975,"99SZyjVxEeW6RApRXdjJPw","8cHo8u--EeWfwAohgaM63Q",t,2016-03-21 23:45:08.411
6bf685d05836f223bff34a3a642b9bfad3b2d566,"99SZyjVxEeW6RApRXdjJPw","lwOP5_d3EeWKUg5ak3F-gw",t,2016-03-31 19:34:31.189
10b88c2ec0407779928f848825c878a740f3aa31,"99SZyjVxEeW6RApRXdjJPw","Wi4gvfUcEeWfohJ0hvQveQ",t,2016-03-28 20:24:28.534
bfd93387919c2d0e43e8427a57ee746d0b713173,"99SZyjVxEeW6RApRXdjJPw","EdlfBfSZEeWuFQ44bDlsAw",t,2016-03-28 03:56:37.213
6144ededcbd06ec156a7cc717ad195afaccb7301,"99SZyjVxEeW6RApRXdjJPw","jtfbsB_IEeaZ7Q5tseGlgQ",t,2016-05-22 03:54:13.903
6144ededcbd06ec156a7cc717ad195afaccb7301,"99SZyjVxEeW6RApRXdjJPw","jtfbsB_IEeaZ7Q5tseGlgQ",f,2016-05-22 03:54:12.031
6144ededcbd06ec156a7cc717ad195afaccb7301,"99SZyjVxEeW6RApRXdjJPw","jtfbsB_IEeaZ7Q5tseGlgQ",t,2016-05-22 02:54:53.219
0bfa56d8cb27324ea9765c21bcb6e3e1eec3108c,"99SZyjVxEeW6RApRXdjJPw","jtfbsB_IEeaZ7Q5tseGlgQ",t,2016-05-22 23:49:53.951
2299dc9ed1cd4a41cb06fd07b30f25a58282542a,"99SZyjVxEeW6RApRXdjJPw","8hL_Wgz5EeaNagrozOF-VQ",t,2016-05-01 17:04:17.426
081ef5e9a6d66f078e27081c4491848f59961fc5,"99SZyjVxEeW6RApRXdjJPw","8hL_Wgz5EeaNagrozOF-VQ",t,2016-04-28 04:30:32.958
3c47649e83c9fd4f16abefcdeaa0a711dfd01105,"99SZyjVxEeW6RApRXdjJPw","BOLh-Pm2EeWEAhLOZ9BW_w",t,2016-04-03 16:06:26.644
dde53e7b8fb09a18e62c257f1547d8151cccec43,"99SZyjVxEeW6RApRXdjJPw","BOLh-Pm2EeWEAhLOZ9BW_w",t,2016-04-04 09:47:46.875
54b846284c3381e479c3663c3f0d1dd03ed6dd8a,"99SZyjVxEeW6RApRXdjJPw","h8ectwRBEeamGg7Dz_SaMQ",t,2016-04-17 02:10:17.929
22307ee962f2de8c4331c41de54f6f7648392ab6,"99SZyjVxEeW6RApRXdjJPw","h8ectwRBEeamGg7Dz_SaMQ",t,2016-04-17 18:00:15.035
802d30d463b4faf6a0d2f4da91a1d6066bc4df13,"99SZyjVxEeW6RApRXdjJPw","Zb4IJO-bEeWcTQpIg9bO1w",t,2016-03-21 19:30:41.101
2f6229182e1559635229821f94be5d04fef593d2,"99SZyjVxEeW6RApRXdjJPw","h8ectwRBEeamGg7Dz_SaMQ",t,2016-04-23 20:21:52.999
e5b38c083127715bc067bb2904cfe1d458bfad35,"99SZyjVxEeW6RApRXdjJPw","BOLh-Pm2EeWEAhLOZ9BW_w",t,2016-04-03 17:00:32.855
d7b70b426213bea8eff985dde367c899723a2adb,"99SZyjVxEeW6RApRXdjJPw","4Y3hPe_hEeWcTQpIg9bO1w",t,2016-03-22 03:55:13.597
4d1cbbd3884a438b3dd7d18b25a78015a537bd70,"99SZyjVxEeW6RApRXdjJPw","h8ectwRBEeamGg7Dz_SaMQ",t,2016-04-23 11:19:44.117
fe60a05847a372f1ec73ecb634c8cd0a836527c9,"99SZyjVxEeW6RApRXdjJPw","duJebfN4EeWi3hK4t5iOYw",t,2016-03-26 17:30:42.12
9c545140ddfd04517d924377ab3c40a54cc7c9f6,"99SZyjVxEeW6RApRXdjJPw","duJebfN4EeWi3hK4t5iOYw",t,2016-03-27 09:23:10.607
c91aa3ad44549d2b88980d748e9deaa68d0e4d02,"99SZyjVxEeW6RApRXdjJPw","rSvYgASCEeagVwrGhMvzTw",t,2016-04-17 09:56:37.967
c284a369210dad7b0c8ad46f7314d3891e4162ec,"99SZyjVxEeW6RApRXdjJPw","IkAZXwwDEeaAVhLVpQtKaw",t,2016-04-26 23:03:48.088
ca7bd38ed050edea2e7b1e08938878fb9e9ce4f6,"99SZyjVxEeW6RApRXdjJPw","dzX0XiaBEeawRg6_aDBdWw",t,2016-05-30 20:37:14.542
6c3b2d218becc0fdcac9063050c3744283d3b95f,"99SZyjVxEeW6RApRXdjJPw","dzX0XiaBEeawRg6_aDBdWw",t,2016-05-30 16:13:37.487
6ca09c340e4f7574ab87c56bbf33e8c38ebe6573,"99SZyjVxEeW6RApRXdjJPw","dzX0XiaBEeawRg6_aDBdWw",t,2016-06-06 16:24:21.518
831764f171d41cd6e808eb8bc8a02a58bf13bd1f,"99SZyjVxEeW6RApRXdjJPw","YA7KcyezEeaaVA48G_0dEQ",t,2016-06-03 16:00:49.703
71da4849090a2fab8a258d5ae331288fbf212918,"99SZyjVxEeW6RApRXdjJPw","YA7KcyezEeaaVA48G_0dEQ",t,2016-06-01 04:43:24.587
67a2e5884a94198640d19b8d4fc948c3fdfd43d8,"99SZyjVxEeW6RApRXdjJPw","T_YUIhxPEeaVDxK4na7kAw",t,2016-05-17 16:49:25.22
cd7a04e6aa4e23d9c26c615e63de612652b7544d,"99SZyjVxEeW6RApRXdjJPw","YA7KcyezEeaaVA48G_0dEQ",t,2016-06-01 10:22:17.991
9a36f1310b3a1d3be063851a6233e00bbe961469,"99SZyjVxEeW6RApRXdjJPw","PcTX2BaUEeaNagrozOF-VQ",t,2016-05-10 09:47:42.908
6144ededcbd06ec156a7cc717ad195afaccb7301,"99SZyjVxEeW6RApRXdjJPw","YA7KcyezEeaaVA48G_0dEQ",t,2016-06-03 06:52:21.358
878830a9b818b81363487ce24d44ea97cf8dfc5b,"99SZyjVxEeW6RApRXdjJPw","YA7KcyezEeaaVA48G_0dEQ",t,2016-06-06 01:05:33.339
7d3bc40f98b9afca456ee1c11dcf4ef41809b3be,"99SZyjVxEeW6RApRXdjJPw","YA7KcyezEeaaVA48G_0dEQ",t,2016-06-05 19:58:58.606
6133cea1e5f527714d66c0f19aa76462a1281511,"99SZyjVxEeW6RApRXdjJPw","YA7KcyezEeaaVA48G_0dEQ",t,2016-06-06 02:33:22.302
93acb2b8617849eee6d58b8797587ffb99f26f37,"99SZyjVxEeW6RApRXdjJPw","YVW8ZAwEEea63hJ3Ni_BAw",t,2016-04-26 23:12:43.429
b4d4903aeeb8bd090a078bfe78e5b1783b313b28,"99SZyjVxEeW6RApRXdjJPw","YA7KcyezEeaaVA48G_0dEQ",f,2016-06-03 14:52:48.672
b4d4903aeeb8bd090a078bfe78e5b1783b313b28,"99SZyjVxEeW6RApRXdjJPw","YA7KcyezEeaaVA48G_0dEQ",t,2016-06-01 20:03:40.967
30b8d3d0604a8f7b150fcab6ed67ce5937647901,"99SZyjVxEeW6RApRXdjJPw","YA7KcyezEeaaVA48G_0dEQ",t,2016-06-03 17:01:54.351
a590c973b734fda6bfd87087103326408795dea7,"99SZyjVxEeW6RApRXdjJPw","YA7KcyezEeaaVA48G_0dEQ",t,2016-06-03 09:29:50.772
d8de5d53cf3e08cf0b5a8de907906d964d944521,"99SZyjVxEeW6RApRXdjJPw","_Bwgb_MhEeWB9gr2ttYzXQ",t,2016-03-26 07:11:39.426
9c545140ddfd04517d924377ab3c40a54cc7c9f6,"99SZyjVxEeW6RApRXdjJPw","_Bwgb_MhEeWB9gr2ttYzXQ",t,2016-03-27 09:25:10.136
8179caca1c62b64d7ecc29b8a202524ec4c91fc5,"99SZyjVxEeW6RApRXdjJPw","hGbtWgUCEeaQlgqeW2LgFQ",t,2016-04-18 01:11:45.114
9a36f1310b3a1d3be063851a6233e00bbe961469,"99SZyjVxEeW6RApRXdjJPw","hGbtWgUCEeaQlgqeW2LgFQ",t,2016-04-28 13:25:59.859
bfa8e54b288d5172ccf4c039d5a83dab8ec0fd09,"99SZyjVxEeW6RApRXdjJPw","hGbtWgUCEeaQlgqeW2LgFQ",t,2016-04-18 23:34:43.115
0e84ac7841765d8360d17d1614b5c796016157a2,"99SZyjVxEeW6RApRXdjJPw","C1RXkvEHEeWK_Q7eN25hdw",t,2016-03-23 14:53:46.27
6ca09c340e4f7574ab87c56bbf33e8c38ebe6573,"99SZyjVxEeW6RApRXdjJPw","ztx2IxVqEeaAVhLVpQtKaw",t,2016-05-08 22:18:36.313
c78d73195761649458ada44e6519b353386da131,"99SZyjVxEeW6RApRXdjJPw","-9yBixknEeauxQoPktIdZw",t,2016-05-13 16:30:20.21
177da4a56e5093dfe11437b511b70395894885ab,"99SZyjVxEeW6RApRXdjJPw","w6SI4Ce2Eeabdwp3JVSF9w",t,2016-06-03 17:44:01.842
80d125ff88c38e587f965562dbcd00c25773fb27,"99SZyjVxEeW6RApRXdjJPw","yPxPIvAmEeWlJhJpbKSYeQ",t,2016-03-22 12:08:27.667
062b08ad4bff0518607c67d024b72bdb0f98745d,"99SZyjVxEeW6RApRXdjJPw","yPxPIvAmEeWlJhJpbKSYeQ",t,2016-03-23 18:14:33.36
a68fe6837396b81ccab5a74aa30d235ebb5317d9,"99SZyjVxEeW6RApRXdjJPw","yPxPIvAmEeWlJhJpbKSYeQ",t,2016-03-23 12:29:17.531
a45430ace29f7bc295427175c2c3c2aa30ffc7a1,"99SZyjVxEeW6RApRXdjJPw","-9yBixknEeauxQoPktIdZw",t,2016-05-13 22:31:04.553
5193039821277f32728f3975e2680ecfc8676602,"99SZyjVxEeW6RApRXdjJPw","yPxPIvAmEeWlJhJpbKSYeQ",t,2016-03-23 11:53:55.078
75620198b60fc34fc6fffd64bfc62b3cbe40d812,"99SZyjVxEeW6RApRXdjJPw","w6SI4Ce2Eeabdwp3JVSF9w",t,2016-06-02 20:57:16.943
1110d2c41a670134e0d77da24bb76b89f4e5f1fb,"99SZyjVxEeW6RApRXdjJPw","yPxPIvAmEeWlJhJpbKSYeQ",t,2016-03-23 00:22:01.836
71da4849090a2fab8a258d5ae331288fbf212918,"99SZyjVxEeW6RApRXdjJPw","w6SI4Ce2Eeabdwp3JVSF9w",t,2016-06-01 05:07:40.182
3083a992edca6a554a3b77b06e483e5f11e7b8ae,"99SZyjVxEeW6RApRXdjJPw","-9yBixknEeauxQoPktIdZw",t,2016-05-15 18:48:01.68
0fa0dedfc5e23cff6cc38fea3679397fb9fcdcc9,"99SZyjVxEeW6RApRXdjJPw","yPxPIvAmEeWlJhJpbKSYeQ",t,2016-03-23 14:50:26.033
a590c973b734fda6bfd87087103326408795dea7,"99SZyjVxEeW6RApRXdjJPw","w6SI4Ce2Eeabdwp3JVSF9w",t,2016-06-02 21:23:05.479
c45e1023d68fd779ce5d6009cdb0520598a5e34c,"99SZyjVxEeW6RApRXdjJPw","c8-V9e-jEeWeyQ6xu8k3Vw",t,2016-03-21 20:28:20.707
9888c389b28d82ea34fa615bafab824d4b0f9768,"99SZyjVxEeW6RApRXdjJPw","nmi0QRv4EeaIERIKn_tddw",t,2016-05-17 06:28:50.539
62ee75c6a2a0878b0a803777e76b77055a49f7d7,"99SZyjVxEeW6RApRXdjJPw","6I2m1v3FEeWu1Q5gvOuhYQ",t,2016-04-08 20:10:15.723
f245a90b3b6d2ccb9442e99869ace0c969a38d21,"99SZyjVxEeW6RApRXdjJPw","vCsQavKxEeWqSQ7kx0rpLQ",t,2016-03-25 17:48:08.505
9c545140ddfd04517d924377ab3c40a54cc7c9f6,"99SZyjVxEeW6RApRXdjJPw","vCsQavKxEeWqSQ7kx0rpLQ",t,2016-03-27 09:25:46.681
b6bfed7c7de1c165a61728efb5fc445ab4cb57da,"99SZyjVxEeW6RApRXdjJPw","gs8-UPJ6EeWCWg4sBTB7QQ",t,2016-03-25 11:12:49.949
bfa8e54b288d5172ccf4c039d5a83dab8ec0fd09,"99SZyjVxEeW6RApRXdjJPw","6I2m1v3FEeWu1Q5gvOuhYQ",t,2016-04-21 07:39:47.81
ba9871809509fa9d33955a306831b56c67b098d1,"99SZyjVxEeW6RApRXdjJPw","yrFcGBbIEeaNagrozOF-VQ",t,2016-05-10 16:03:53.176
dd9a2d12db00f5270784fe27b42910a08104f330,"99SZyjVxEeW6RApRXdjJPw","tqpZGxIREeaNagrozOF-VQ",t,2016-05-04 18:09:22.339
2299dc9ed1cd4a41cb06fd07b30f25a58282542a,"99SZyjVxEeW6RApRXdjJPw","tqpZGxIREeaNagrozOF-VQ",t,2016-05-04 16:03:17.055
22307ee962f2de8c4331c41de54f6f7648392ab6,"99SZyjVxEeW6RApRXdjJPw","tqpZGxIREeaNagrozOF-VQ",t,2016-05-04 18:06:46.457
9d9ccdb9cdf1e880351fc7ed15e34d2ec8cc3975,"99SZyjVxEeW6RApRXdjJPw","D5qlHvdSEeWYIQ4BcV9YKQ",t,2016-03-31 15:05:52.626
2aab6a3235ebd4078c2ef094bcf0addacc2b29f4,"99SZyjVxEeW6RApRXdjJPw","acIHUzw3EeaL_xIEq4QdBw",t,2016-06-27 07:18:57.687
b3a86f363edbe8481e7328ba44944f78efcb12e8,"99SZyjVxEeW6RApRXdjJPw","QVVkOfEkEeWcTQpIg9bO1w",t,2016-03-23 18:22:52.226
6eb37de99528b3b0deb332c6f1d53cd5d22c4dc2,"99SZyjVxEeW6RApRXdjJPw","8KVFywRAEeamGg7Dz_SaMQ",t,2016-04-25 19:12:43.37
54b846284c3381e479c3663c3f0d1dd03ed6dd8a,"99SZyjVxEeW6RApRXdjJPw","8KVFywRAEeamGg7Dz_SaMQ",t,2016-04-17 02:06:04.361
b30df2c5bcea59f861086d128d8056aeeca1c0fa,"99SZyjVxEeW6RApRXdjJPw","gwkMHe-SEeWlJhJpbKSYeQ",t,2016-03-21 18:27:04.778
6bf685d05836f223bff34a3a642b9bfad3b2d566,"99SZyjVxEeW6RApRXdjJPw","2yDJFwvUEeaqig5uXwUeGw",t,2016-04-26 17:32:31.955
2aab6a3235ebd4078c2ef094bcf0addacc2b29f4,"99SZyjVxEeW6RApRXdjJPw","h8Ox5zBDEeaHEgowKm82Aw",t,2016-06-12 06:47:58.867
2aab6a3235ebd4078c2ef094bcf0addacc2b29f4,"99SZyjVxEeW6RApRXdjJPw","h8Ox5zBDEeaHEgowKm82Aw",f,2016-06-12 06:48:03.279
d7b70b426213bea8eff985dde367c899723a2adb,"99SZyjVxEeW6RApRXdjJPw","zb2P6-_wEeWFuw7QEATDpw",t,2016-03-22 05:42:02.808
f024191a140f1bd869d811ed43abe2a5f385738d,"99SZyjVxEeW6RApRXdjJPw","h8Ox5zBDEeaHEgowKm82Aw",t,2016-06-17 13:39:39.834
2af8e71a1e975eccd268f9b956409b43fff1f541,"99SZyjVxEeW6RApRXdjJPw","zb2P6-_wEeWFuw7QEATDpw",t,2016-03-28 15:00:23.299
6f8900fe2d853cb7f41a1d005a7f52d5b133911f,"99SZyjVxEeW6RApRXdjJPw","h8Ox5zBDEeaHEgowKm82Aw",t,2016-06-12 03:23:09.969
6f8900fe2d853cb7f41a1d005a7f52d5b133911f,"99SZyjVxEeW6RApRXdjJPw","h8Ox5zBDEeaHEgowKm82Aw",f,2016-06-15 17:24:08.609
09496afbb7d49e39d2853bf4d6e66985e6c73021,"99SZyjVxEeW6RApRXdjJPw","n6PsHfRxEeWPyw7tSN6RVw",f,2016-03-29 12:53:37.808
09496afbb7d49e39d2853bf4d6e66985e6c73021,"99SZyjVxEeW6RApRXdjJPw","n6PsHfRxEeWPyw7tSN6RVw",t,2016-03-29 12:53:29.628
e9787c4aadb4eaba0486789253a55da8fab8c733,"99SZyjVxEeW6RApRXdjJPw","n6PsHfRxEeWPyw7tSN6RVw",t,2016-03-27 23:14:15.23
75620198b60fc34fc6fffd64bfc62b3cbe40d812,"99SZyjVxEeW6RApRXdjJPw","h8Ox5zBDEeaHEgowKm82Aw",t,2016-06-12 02:15:28.051
8a22d1a8fb74d0ad237b7aeefbf40ced64eeb9f9,"99SZyjVxEeW6RApRXdjJPw","kgd1Z_s8EeWJIg651qnFcw",t,2016-04-05 14:42:07.272
bea24dfc80b39b27a850bbd2c528d124dfb7ea30,"99SZyjVxEeW6RApRXdjJPw","kgd1Z_s8EeWJIg651qnFcw",t,2016-04-30 08:53:20.304
83d2c59b0e4a973c12d354dc21091e59367c1b73,"99SZyjVxEeW6RApRXdjJPw","NVYJ_fAnEeWcTQpIg9bO1w",t,2016-03-22 12:11:29.457
2aab6a3235ebd4078c2ef094bcf0addacc2b29f4,"99SZyjVxEeW6RApRXdjJPw","eMpJoAr_EeaqFhJWgHcbtw",t,2016-06-02 00:53:39.623
d0364da043a5fe6de298986b916ce1eb11498887,"99SZyjVxEeW6RApRXdjJPw","eMpJoAr_EeaqFhJWgHcbtw",t,2016-06-12 13:03:35.389
f024191a140f1bd869d811ed43abe2a5f385738d,"99SZyjVxEeW6RApRXdjJPw","eMpJoAr_EeaqFhJWgHcbtw",t,2016-06-07 04:34:32.275
