ualberta_discussions_user_id,course_id,discussion_answer_id,discussion_answer_vote_value,discussion_answer_vote_ts
d28f091c79b20874b3b66b1c82e8eb7d9da1e956,"99SZyjVxEeW6RApRXdjJPw","zLvBvSHbEea_TAo4ODIo0w",1,2016-06-17 07:34:33.518
fe60a05847a372f1ec73ecb634c8cd0a836527c9,"99SZyjVxEeW6RApRXdjJPw","nqe1NRL0EeawWRJ2-Hqumw",1,2016-05-06 14:32:06.694
fe60a05847a372f1ec73ecb634c8cd0a836527c9,"99SZyjVxEeW6RApRXdjJPw","nqe1NRL0EeawWRJ2-Hqumw",0,2016-05-06 14:32:04.245
fe60a05847a372f1ec73ecb634c8cd0a836527c9,"99SZyjVxEeW6RApRXdjJPw","nqe1NRL0EeawWRJ2-Hqumw",1,2016-05-06 14:32:00.478
fe60a05847a372f1ec73ecb634c8cd0a836527c9,"99SZyjVxEeW6RApRXdjJPw","nqe1NRL0EeawWRJ2-Hqumw",1,2016-05-06 14:32:03.684
fe60a05847a372f1ec73ecb634c8cd0a836527c9,"99SZyjVxEeW6RApRXdjJPw","nqe1NRL0EeawWRJ2-Hqumw",1,2016-05-06 14:32:05.672
fe60a05847a372f1ec73ecb634c8cd0a836527c9,"99SZyjVxEeW6RApRXdjJPw","nqe1NRL0EeawWRJ2-Hqumw",0,2016-05-06 14:32:01.161
bfa8e54b288d5172ccf4c039d5a83dab8ec0fd09,"99SZyjVxEeW6RApRXdjJPw","SXVl3gcqEeaDjhJE0SlnTQ",1,2016-04-21 07:33:09.024
bfa8e54b288d5172ccf4c039d5a83dab8ec0fd09,"99SZyjVxEeW6RApRXdjJPw","SXVl3gcqEeaDjhJE0SlnTQ",0,2016-04-21 07:34:33.531
c98abd56294c185e8388332d68e81bf757485079,"99SZyjVxEeW6RApRXdjJPw","skfAofYOEeWfohJ0hvQveQ",1,2016-03-30 00:42:26.067
35b90de86c7237d5c3527899b78d701343fbf0d7,"99SZyjVxEeW6RApRXdjJPw","qDN6kDPXEean7xJ3I-HWGQ",1,2016-06-27 01:46:25.131
bb9cb045d9c2e2b1884e2c8884d096db2e784a16,"99SZyjVxEeW6RApRXdjJPw","c-MjDfXWEeWuFQ44bDlsAw",1,2016-03-29 21:39:06.006
831764f171d41cd6e808eb8bc8a02a58bf13bd1f,"99SZyjVxEeW6RApRXdjJPw","zzRy3yKOEeaG3QqLdYDICw",1,2016-06-02 01:55:17.273
bfa8e54b288d5172ccf4c039d5a83dab8ec0fd09,"99SZyjVxEeW6RApRXdjJPw","S882uPXNEeWmrgpxaSyEow",1,2016-04-03 03:43:47.56
aa61de94657760bda229d13249a4db92bacbd094,"99SZyjVxEeW6RApRXdjJPw","zLJIHvtBEeWhAhJG54yYkQ",1,2016-04-06 04:21:29.542
bfa8e54b288d5172ccf4c039d5a83dab8ec0fd09,"99SZyjVxEeW6RApRXdjJPw","K-P94wZJEeameQ5yARF2wQ",1,2016-04-21 07:36:28.183
9d9ccdb9cdf1e880351fc7ed15e34d2ec8cc3975,"99SZyjVxEeW6RApRXdjJPw","K-P94wZJEeameQ5yARF2wQ",1,2016-04-24 00:22:52.502
1ef2ac91c461f78f3ccfb2cb147bb3fc7f73346c,"99SZyjVxEeW6RApRXdjJPw","9mmkF_wREeWS4Ar9qFG8UQ",1,2016-04-10 13:49:46.541
e4fd1fd6a3e6f27f2b4700f09199b615fca8560e,"99SZyjVxEeW6RApRXdjJPw","HwYE1w8FEeaSqwpdV4Ekkw",1,2016-04-30 22:37:25.349
e4fd1fd6a3e6f27f2b4700f09199b615fca8560e,"99SZyjVxEeW6RApRXdjJPw","HwYE1w8FEeaSqwpdV4Ekkw",1,2016-04-30 22:37:32.149
e4fd1fd6a3e6f27f2b4700f09199b615fca8560e,"99SZyjVxEeW6RApRXdjJPw","HwYE1w8FEeaSqwpdV4Ekkw",1,2016-04-30 22:37:27.451
e4fd1fd6a3e6f27f2b4700f09199b615fca8560e,"99SZyjVxEeW6RApRXdjJPw","HwYE1w8FEeaSqwpdV4Ekkw",0,2016-04-30 22:37:30.23
6ff0a31ba5ebb67e52ac1509984785fc4e0ad2a7,"99SZyjVxEeW6RApRXdjJPw","sVIpaQeSEeajlxJZnaVADw",1,2016-04-26 02:15:52.248
dde53e7b8fb09a18e62c257f1547d8151cccec43,"99SZyjVxEeW6RApRXdjJPw","YKRxLwYYEeah3g6V3t-hIQ",1,2016-04-19 10:20:51.135
dde53e7b8fb09a18e62c257f1547d8151cccec43,"99SZyjVxEeW6RApRXdjJPw","YKRxLwYYEeah3g6V3t-hIQ",0,2016-04-19 10:20:52.198
0b6155f11b5edccab7a0e655818e6137671a1b4a,"99SZyjVxEeW6RApRXdjJPw","HNf1Rv5yEeWZDQ5TnbLmpw",1,2016-04-09 17:20:10.093
be4984b50511fd754fab168d8fa1c4f03577deb8,"99SZyjVxEeW6RApRXdjJPw","tIYeIPd5EeWTZBIrc0wCDw",1,2016-04-08 23:21:29.671
c98abd56294c185e8388332d68e81bf757485079,"99SZyjVxEeW6RApRXdjJPw","G7GyWvXuEeWB9gr2ttYzXQ",1,2016-04-01 07:37:15.589
bfa8e54b288d5172ccf4c039d5a83dab8ec0fd09,"99SZyjVxEeW6RApRXdjJPw","G7GyWvXuEeWB9gr2ttYzXQ",1,2016-04-03 03:39:42.664
10b58e5726aca57a86fecb62b9517d12a7a4a02b,"99SZyjVxEeW6RApRXdjJPw","sOBOUw16EeawWRJ2-Hqumw",1,2016-05-02 05:09:34.183
62f2ccc73809aacc817b0853f6d8aac75c6e6cad,"99SZyjVxEeW6RApRXdjJPw","sOBOUw16EeawWRJ2-Hqumw",1,2016-05-02 20:00:51.541
146b198edcc6dddd2a039a9c12f4856a2004c819,"99SZyjVxEeW6RApRXdjJPw","sOBOUw16EeawWRJ2-Hqumw",1,2016-04-29 18:51:36.712
27319186e217fc5bc3df88b26ea442d655fd062b,"99SZyjVxEeW6RApRXdjJPw","sOBOUw16EeawWRJ2-Hqumw",1,2016-05-01 17:22:57.102
0b6155f11b5edccab7a0e655818e6137671a1b4a,"99SZyjVxEeW6RApRXdjJPw","sOBOUw16EeawWRJ2-Hqumw",1,2016-04-30 07:08:48.212
958e31650db7e044db167e4d511eea5a5ebee126,"99SZyjVxEeW6RApRXdjJPw","sOBOUw16EeawWRJ2-Hqumw",1,2016-04-29 13:56:40.102
f7939115d263308380a6abdc4c6df47a96b63ff5,"99SZyjVxEeW6RApRXdjJPw","sOBOUw16EeawWRJ2-Hqumw",1,2016-04-30 18:17:22.675
5ee214b26b3b3693185eefe052a4363a39e63863,"99SZyjVxEeW6RApRXdjJPw","sOBOUw16EeawWRJ2-Hqumw",1,2016-04-29 16:13:09.664
d042dc486aff1f3ede8c8a023ffc51558fb452b0,"99SZyjVxEeW6RApRXdjJPw","sOBOUw16EeawWRJ2-Hqumw",1,2016-04-28 21:45:30.396
be4984b50511fd754fab168d8fa1c4f03577deb8,"99SZyjVxEeW6RApRXdjJPw","sOBOUw16EeawWRJ2-Hqumw",1,2016-05-01 05:05:20.876
4a53a21cae1cae164486b91ebf5a16023401649f,"99SZyjVxEeW6RApRXdjJPw","sOBOUw16EeawWRJ2-Hqumw",1,2016-04-28 20:13:06.812
6de60a60add2d1417f5290847cc2d226d5302ab6,"99SZyjVxEeW6RApRXdjJPw","sOBOUw16EeawWRJ2-Hqumw",1,2016-05-02 06:44:07.092
a7030d294ea82182b9d63faa71ecded636674636,"99SZyjVxEeW6RApRXdjJPw","Tk7FHwqCEeaaAw5QcGCkqQ",1,2016-04-25 01:26:57.205
bfa8e54b288d5172ccf4c039d5a83dab8ec0fd09,"99SZyjVxEeW6RApRXdjJPw","f-R0lPaQEeWSBxKpjBqu3Q",1,2016-04-04 06:54:30.252
6918a6e53d989bc484eea9db210f2f6783e08fb8,"99SZyjVxEeW6RApRXdjJPw","KbOAvQ5JEea63hJ3Ni_BAw",1,2016-05-05 11:47:39.443
bfa8e54b288d5172ccf4c039d5a83dab8ec0fd09,"99SZyjVxEeW6RApRXdjJPw","zVhad_qCEeW6Zw7gOA-Tyw",0,2016-04-21 07:19:07.191
bfa8e54b288d5172ccf4c039d5a83dab8ec0fd09,"99SZyjVxEeW6RApRXdjJPw","zVhad_qCEeW6Zw7gOA-Tyw",1,2016-04-21 07:19:14.694
bfa8e54b288d5172ccf4c039d5a83dab8ec0fd09,"99SZyjVxEeW6RApRXdjJPw","zVhad_qCEeW6Zw7gOA-Tyw",1,2016-04-21 07:17:52.67
35b90de86c7237d5c3527899b78d701343fbf0d7,"99SZyjVxEeW6RApRXdjJPw","OzRD4TlLEeaSvQr5rWp-YQ",1,2016-06-27 01:44:31.49
7215b52188a00620e3ffa54ab120c7ee191cea37,"99SZyjVxEeW6RApRXdjJPw","v7eJ5fYZEeWwfgrZnMB2OQ",1,2016-03-30 18:45:21.372
40bb3dd1228046dc3c53504138fc124468c130d9,"99SZyjVxEeW6RApRXdjJPw","v7eJ5fYZEeWwfgrZnMB2OQ",1,2016-04-01 11:54:21.836
7abcbe0892cb53bc380025873b7a6e743b2c2ccc,"99SZyjVxEeW6RApRXdjJPw","v7eJ5fYZEeWwfgrZnMB2OQ",1,2016-03-30 02:34:25.038
bfa8e54b288d5172ccf4c039d5a83dab8ec0fd09,"99SZyjVxEeW6RApRXdjJPw","RA-VugcNEeah3g6V3t-hIQ",1,2016-04-21 07:35:33.853
db9cd35aa57c609aa886936952b177d03a658896,"99SZyjVxEeW6RApRXdjJPw","0TpRyP7UEeWHDgoRw4pwlQ",1,2016-04-11 14:44:39.673
db9cd35aa57c609aa886936952b177d03a658896,"99SZyjVxEeW6RApRXdjJPw","0TpRyP7UEeWHDgoRw4pwlQ",1,2016-04-10 04:36:14.299
db9cd35aa57c609aa886936952b177d03a658896,"99SZyjVxEeW6RApRXdjJPw","0TpRyP7UEeWHDgoRw4pwlQ",0,2016-04-11 14:44:31.109
a590c973b734fda6bfd87087103326408795dea7,"99SZyjVxEeW6RApRXdjJPw","5Y8odiwCEealng5zBIyoKQ",1,2016-06-07 05:39:58.102
db9cd35aa57c609aa886936952b177d03a658896,"99SZyjVxEeW6RApRXdjJPw","DyaUdf-TEeWZDQ5TnbLmpw",1,2016-04-11 14:44:43.176
2f6229182e1559635229821f94be5d04fef593d2,"99SZyjVxEeW6RApRXdjJPw","PKlCiwTGEeagVwrGhMvzTw",0,2016-04-23 20:27:26.475
2f6229182e1559635229821f94be5d04fef593d2,"99SZyjVxEeW6RApRXdjJPw","PKlCiwTGEeagVwrGhMvzTw",1,2016-04-23 20:27:25.588
24c34e666ec3e53e63ca37f65d8615cbddeb8aec,"99SZyjVxEeW6RApRXdjJPw","Wscgg_qCEeWUlRKoMCES4w",1,2016-04-05 14:35:24.825
bea24dfc80b39b27a850bbd2c528d124dfb7ea30,"99SZyjVxEeW6RApRXdjJPw","YEKsVw1sEeaSqwpdV4Ekkw",1,2016-04-30 08:55:46.45
c4ad5ff438e33b03f5f17eaf2eb1e9eadf3265ba,"99SZyjVxEeW6RApRXdjJPw","bycq9PW9EeWchxJDzxANrQ",1,2016-03-29 14:49:33.621
bb9cb045d9c2e2b1884e2c8884d096db2e784a16,"99SZyjVxEeW6RApRXdjJPw","TfDtn_jMEeWPcBKgw3iPNw",1,2016-04-02 21:02:05.98
10b58e5726aca57a86fecb62b9517d12a7a4a02b,"99SZyjVxEeW6RApRXdjJPw","-YwYGvWNEeWfohJ0hvQveQ",1,2016-04-23 22:26:22.457
10b58e5726aca57a86fecb62b9517d12a7a4a02b,"99SZyjVxEeW6RApRXdjJPw","-YwYGvWNEeWfohJ0hvQveQ",1,2016-03-29 09:24:00.693
10b58e5726aca57a86fecb62b9517d12a7a4a02b,"99SZyjVxEeW6RApRXdjJPw","-YwYGvWNEeWfohJ0hvQveQ",0,2016-04-23 22:26:19.76
831764f171d41cd6e808eb8bc8a02a58bf13bd1f,"99SZyjVxEeW6RApRXdjJPw","YfaUKSaOEeawRg6_aDBdWw",1,2016-06-02 02:37:36.634
db9cd35aa57c609aa886936952b177d03a658896,"99SZyjVxEeW6RApRXdjJPw","9fsnt_aMEeWchxJDzxANrQ",1,2016-04-01 10:35:25.519
831764f171d41cd6e808eb8bc8a02a58bf13bd1f,"99SZyjVxEeW6RApRXdjJPw","O5BeezyGEeaswA4y58BhkQ",1,2016-06-27 16:46:15.753
f3cdabf8d12c424c66cd5b680f2ebce9f063b130,"99SZyjVxEeW6RApRXdjJPw","qH_YAPncEeWUlRKoMCES4w",1,2016-04-03 21:16:00.199
be4984b50511fd754fab168d8fa1c4f03577deb8,"99SZyjVxEeW6RApRXdjJPw","gb9cqgcNEeaBWgq4VfKpVw",1,2016-04-20 17:29:02.934
bfa8e54b288d5172ccf4c039d5a83dab8ec0fd09,"99SZyjVxEeW6RApRXdjJPw","gb9cqgcNEeaBWgq4VfKpVw",1,2016-04-21 07:33:05.13
fec2fcef7a7647062e00fd20d7932bcf244faffa,"99SZyjVxEeW6RApRXdjJPw","Vv0eKBtuEeawBQpBGS9q9w",1,2016-05-22 23:26:18.082
f39c6349af74c10aee999548e0e34ac28078c8ef,"99SZyjVxEeW6RApRXdjJPw","DlzjAxCCEeaotQoPyNtt_Q",1,2016-05-02 17:28:18.873
6918a6e53d989bc484eea9db210f2f6783e08fb8,"99SZyjVxEeW6RApRXdjJPw","VtiaI_XLEeWhbg4BpFa_-Q",1,2016-03-29 18:12:34.521
5ee214b26b3b3693185eefe052a4363a39e63863,"99SZyjVxEeW6RApRXdjJPw","-Sk7cA1cEeaNagrozOF-VQ",1,2016-04-29 16:06:44.82
4a53a21cae1cae164486b91ebf5a16023401649f,"99SZyjVxEeW6RApRXdjJPw","VtiaI_XLEeWhbg4BpFa_-Q",1,2016-03-30 04:02:55.467
bfa8e54b288d5172ccf4c039d5a83dab8ec0fd09,"99SZyjVxEeW6RApRXdjJPw","zhN6fPqHEeWs9Q5ernAFuQ",1,2016-04-05 19:06:17.632
e9787c4aadb4eaba0486789253a55da8fab8c733,"99SZyjVxEeW6RApRXdjJPw","3_9IEPXQEeWqQwq9khhH1Q",1,2016-03-29 19:59:34.847
71da4849090a2fab8a258d5ae331288fbf212918,"99SZyjVxEeW6RApRXdjJPw","E9VQpSmdEeaKAhJC1hWxEQ",1,2016-06-03 17:52:38.921
10b58e5726aca57a86fecb62b9517d12a7a4a02b,"99SZyjVxEeW6RApRXdjJPw","sUwtdBCgEeavcw5bns7DCQ",1,2016-05-04 08:15:31.757
10b58e5726aca57a86fecb62b9517d12a7a4a02b,"99SZyjVxEeW6RApRXdjJPw","sUwtdBCgEeavcw5bns7DCQ",1,2016-05-04 08:15:40.416
fec2fcef7a7647062e00fd20d7932bcf244faffa,"99SZyjVxEeW6RApRXdjJPw","nCIJ2yzDEea2MgrBjcQhKw",1,2016-06-28 20:57:53.348
