course_id,on_demand_session_id,ualberta_user_id,on_demand_sessions_membership_start_ts,on_demand_sessions_membership_end_ts
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",daf173beefb39e0a95bc1b974316ec62441aff6e,2016-03-21 16:56:49.829,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",6dbbc8d2e7b7e93cd86b1de6a8b443939f9417fa,2016-03-14 20:25:12.684,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",7032ce6d8131811c2033bb39e7ce2f3415738068,2016-03-21 14:00:04.272,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",02b1d15e1376bb0ef25e693d87780c107bf4c9c2,2016-03-23 05:42:28.538,
"99SZyjVxEeW6RApRXdjJPw","adxxxuDCEeWUBxLIsRX_2w",35895bac97760224613bdd6ebf6e91762c83e6e2,2016-05-04 21:59:07.205,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",873424d8e1cb490d58ed2995af3c0330bb7760d8,2016-03-05 12:09:59.639,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",f0dd9fe2b626b165e762d2e15c07e154664db43a,2016-03-26 10:38:06.403,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",028f18bbf8cad0a286031c8cae4b53b24ba4967b,2016-03-16 16:56:07.878,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",a05b858f3181aa314ad0349af8ac822956d02959,2016-03-13 17:48:09.411,
"99SZyjVxEeW6RApRXdjJPw","adxxxuDCEeWUBxLIsRX_2w",6d66d0f7d303dea72753fa4b4eb41b49f7b73e58,2016-05-16 04:08:31.367,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",314f0d627905930c6128f682316d48aad7000792,2016-03-21 16:56:44.854,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",308899ec7f1d9556c49da2b6189df0661f953d8b,2016-03-20 08:18:35.968,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",b78f2c3f5d36898a5d73314bb2f4798602a104a8,2016-03-13 20:21:14.68,
"99SZyjVxEeW6RApRXdjJPw","adxxxuDCEeWUBxLIsRX_2w",f2751055e2df9fac7fea292bf4d20b65a1ecf1a7,2016-04-17 22:10:11.175,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",f2751055e2df9fac7fea292bf4d20b65a1ecf1a7,2016-03-13 19:35:11.804,2016-04-17 22:10:10.833
"99SZyjVxEeW6RApRXdjJPw","9dOZr--cEeWFuw7QEATDpw",b30ffcb6d550d7768a545114f1683f9ddc85f989,2016-06-20 07:27:03.216,
"99SZyjVxEeW6RApRXdjJPw","adxxxuDCEeWUBxLIsRX_2w",cd4f16d87b833f5a284b9e7e1a3c292576ce37e6,2016-05-13 05:24:15.989,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",5ade6fca7613f9f649242416219207e5eadfaf67,2016-03-23 15:04:09.348,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",0bc34ffd854469b25b048a79bd827d10e798bcb2,2016-03-22 10:52:54.619,
"99SZyjVxEeW6RApRXdjJPw","adxxxuDCEeWUBxLIsRX_2w",a0a13bdcc7b54b36b4e38c91591fc308a1a3cde3,2016-05-18 13:45:36.003,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",ad0a01c98b540dcbd2627263db42900b9a6bb43f,2016-03-21 16:56:42.567,2016-04-13 07:00:33.484
"99SZyjVxEeW6RApRXdjJPw","adxxxuDCEeWUBxLIsRX_2w",ad0a01c98b540dcbd2627263db42900b9a6bb43f,2016-04-13 07:00:34.086,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",2b60abdb9e462a7e919a0a157b1883de87b5afaa,2016-03-21 16:56:42.546,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",26c7b409d1abcd33222a5bda06b0cb8ae0d2af31,2016-03-21 11:25:25.608,
"99SZyjVxEeW6RApRXdjJPw","9dOZr--cEeWFuw7QEATDpw",da432b5507dc1138ed35a2b5f8d2dc3257a40f16,2016-05-30 21:52:30.203,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",da432b5507dc1138ed35a2b5f8d2dc3257a40f16,2016-03-19 15:15:18.37,2016-05-30 21:52:29.78
"99SZyjVxEeW6RApRXdjJPw","adxxxuDCEeWUBxLIsRX_2w",f0a460ac6bdfaaa2109a6c63dba4c6c17b5b582c,2016-04-02 09:00:38.129,
"99SZyjVxEeW6RApRXdjJPw","adxxxuDCEeWUBxLIsRX_2w",8907b78089b124bcde3758c7a61790841c59f8f4,2016-04-23 02:18:48.979,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",2db41a729996aa8659656456ebb567dad4dbc0ba,2016-03-14 00:42:49.621,
"99SZyjVxEeW6RApRXdjJPw","adxxxuDCEeWUBxLIsRX_2w",159b43d8fa1adc1b60e62e03f0baf33ba457fac3,2016-05-22 02:27:39.383,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",14a0ec1d9c8518560ffb1692825aabe62e692e39,2016-03-24 22:14:51.233,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",01c033fce8e26c0b3bbdb79db7b457c6fed981d1,2016-03-04 10:54:50.496,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",16ba70ef5b04974e1e4ce76dbe70d3f588d185ac,2016-03-17 08:26:26.70,
"99SZyjVxEeW6RApRXdjJPw","adxxxuDCEeWUBxLIsRX_2w",33b0979591c510b32460adccfe3156e8debda239,2016-05-15 20:46:13.487,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",897fedb090bb30a79da519dd6382d0d15ab6b0cb,2016-03-14 21:23:22.302,2016-05-07 11:38:27.028
"99SZyjVxEeW6RApRXdjJPw","9dOZr--cEeWFuw7QEATDpw",897fedb090bb30a79da519dd6382d0d15ab6b0cb,2016-07-04 20:02:11.589,
"99SZyjVxEeW6RApRXdjJPw","adxxxuDCEeWUBxLIsRX_2w",897fedb090bb30a79da519dd6382d0d15ab6b0cb,2016-05-07 11:38:27.868,2016-07-04 20:02:11.074
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",7924ab625dca45cf4b226a7eadf5f042a1973300,2016-03-09 20:52:58.454,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",f2f13edc966290fbeaecbb4e831f01076befc095,2016-03-19 19:57:57.984,
"99SZyjVxEeW6RApRXdjJPw","adxxxuDCEeWUBxLIsRX_2w",5ce2c7ef0c2630e2d41b2615b4084de92595d187,2016-05-20 03:31:58.569,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",5ce2c7ef0c2630e2d41b2615b4084de92595d187,2016-03-17 08:20:21.445,2016-05-20 03:31:57.725
"99SZyjVxEeW6RApRXdjJPw","adxxxuDCEeWUBxLIsRX_2w",0528cbde9586b9e7a458cc489ed5b44eccb9366c,2016-05-04 17:50:18.384,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",0528cbde9586b9e7a458cc489ed5b44eccb9366c,2016-03-21 16:56:45.812,2016-05-04 17:50:17.952
"99SZyjVxEeW6RApRXdjJPw","adxxxuDCEeWUBxLIsRX_2w",04b1c07cc599f16f81f3b8a615be3bde2544a756,2016-04-01 20:00:08.552,2016-07-13 15:15:01.125
"99SZyjVxEeW6RApRXdjJPw","9dOZr--cEeWFuw7QEATDpw",04b1c07cc599f16f81f3b8a615be3bde2544a756,2016-07-13 15:15:01.543,
"99SZyjVxEeW6RApRXdjJPw","9dOZr--cEeWFuw7QEATDpw",76be0fccf5f2d89e62e951b12330555f624f6858,2016-05-26 09:30:46.607,
"99SZyjVxEeW6RApRXdjJPw","adxxxuDCEeWUBxLIsRX_2w",76be0fccf5f2d89e62e951b12330555f624f6858,2016-05-06 09:02:28.403,2016-05-26 09:30:46.019
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",4bc641a3ca26d6ac92be39b6c1ee916af97cb626,2016-03-18 20:16:54.518,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",39011d9b41e938a7321891ee47d6566d6717a0a3,2016-03-21 15:22:12.042,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",936a1d254f92337caf160e6661d9f6e09e2e3e08,2016-03-21 16:23:47.891,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",f2884f73585f9123b4e86799d19da86c1690b3e2,2016-03-21 16:56:47.233,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",3c54cf715ede0748da9207a33b9aa1020f61d1db,2016-03-05 10:14:33.912,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",4c4546adfdd1f58b40f4118c363c6b41a9250a90,2016-03-27 19:35:15.846,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",4e7e4cc00e4d992adff5a0835875c8db10d796e2,2016-03-16 17:58:45.796,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",9d1160eaafb3a2ddc55d6f0260860e5937005d5d,2016-03-14 16:13:03.444,
"99SZyjVxEeW6RApRXdjJPw","9dOZr--cEeWFuw7QEATDpw",bd7c048a03e25e41c7ea7978d60248f2d61a8cae,2016-06-11 19:23:46.938,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",dfc4a0e0454e1253fa14241b3912a07a9c3bccdd,2016-03-15 13:05:23.198,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",4b48063f092dbd47f5cf1e6af909ca4adec3469e,2016-03-11 19:46:10.553,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",6f27c60779f52c9ed9523d90ed6d1ec342924e41,2016-03-13 22:01:57.946,
"99SZyjVxEeW6RApRXdjJPw","adxxxuDCEeWUBxLIsRX_2w",524cbbedb353902d0bb8be76d582d0ff49e9a82f,2016-05-16 13:29:08.276,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",c3a3253718a3524fe540ad3bcb463559b9e9ca4c,2016-03-18 11:53:18.486,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",5633dab4f2f8877c164c628bd2b5b80a4d0bf59c,2016-03-17 15:23:49.389,
"99SZyjVxEeW6RApRXdjJPw","adxxxuDCEeWUBxLIsRX_2w",a89d9a29ea4682180f492ed87e573463a8ae810a,2016-04-05 18:26:33.848,
"99SZyjVxEeW6RApRXdjJPw","adxxxuDCEeWUBxLIsRX_2w",e0bc56fa341542efdf213e1fb86c78c411c03c54,2016-05-19 00:02:30.778,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",63595f14116b2534446dcca307f464958df0be71,2016-03-21 16:56:50.592,
"99SZyjVxEeW6RApRXdjJPw","adxxxuDCEeWUBxLIsRX_2w",7afa5a5ff42b0651c1441ef680b1e7abda9694bf,2016-05-18 16:12:55.194,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",995b51c547f171a9df4b975bfa2794dde1503604,2016-03-22 13:05:55.679,
"99SZyjVxEeW6RApRXdjJPw","adxxxuDCEeWUBxLIsRX_2w",42a90911b0e66039ee2bbb403955fc3cde71d344,2016-05-11 16:03:46.266,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",fbf2248b24556411d5049998b0b21d0ac51122f9,2016-03-21 07:18:08.241,
"99SZyjVxEeW6RApRXdjJPw","adxxxuDCEeWUBxLIsRX_2w",9cc5cba9df6bc2c7d13e45d7f2d9268f97774087,2016-05-11 20:25:43.864,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",254f78a6f8b15285121141a81ee08c18d1c90fce,2016-03-25 14:55:29.783,
"99SZyjVxEeW6RApRXdjJPw","9dOZr--cEeWFuw7QEATDpw",d6ca4baf5266215639e3382984bbcf27995f9dc2,2016-07-13 17:51:32.244,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",d6ca4baf5266215639e3382984bbcf27995f9dc2,2016-03-26 01:29:52.671,2016-07-13 17:51:31.373
"99SZyjVxEeW6RApRXdjJPw","adxxxuDCEeWUBxLIsRX_2w",82bbe869039ad152bcb769f4d6872095ac8ab0e3,2016-05-08 10:00:58.615,
"99SZyjVxEeW6RApRXdjJPw","adxxxuDCEeWUBxLIsRX_2w",1d3f29bbcd8c710d3f6506b4bfd71c999c498187,2016-05-13 16:26:18.887,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",1d3f29bbcd8c710d3f6506b4bfd71c999c498187,2016-03-28 11:46:31.437,2016-05-13 16:26:18.576
"99SZyjVxEeW6RApRXdjJPw","adxxxuDCEeWUBxLIsRX_2w",d462dd2460734f1bd69ebee8b647bda58aa96489,2016-04-14 04:00:57.255,
"99SZyjVxEeW6RApRXdjJPw","adxxxuDCEeWUBxLIsRX_2w",e3fc7b297ba7a92e4c54bd3bbc7ceaaa1f8c32aa,2016-05-16 11:59:22.618,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",bcecfcac634cb01aeac08d449cca72800e22fff8,2016-03-03 16:26:58.039,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",38bcb39a07a9d00347aefd70262c149d59d30431,2016-03-17 19:48:10.902,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",b578a8ef0fd3db52f34caaae22a3c34a58f445ee,2016-03-16 20:52:27.489,
"99SZyjVxEeW6RApRXdjJPw","adxxxuDCEeWUBxLIsRX_2w",6f1653e86989d53137113dc1947e508a1ddeb91d,2016-05-10 09:46:44.78,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",f849830e9c3f637b2d97337f8b089d4d9d10e5ed,2016-03-16 17:53:51.425,
"99SZyjVxEeW6RApRXdjJPw","9dOZr--cEeWFuw7QEATDpw",b28912e783ffafb22501c685fa381e6bf1e35b3d,2016-07-30 03:38:38.55,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",f7b5ad225b7f2c23d146776747849b243a229f22,2016-03-22 16:04:48.672,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",ed57be6fa13a04ac4dff0ff3a77fb58df34db991,2016-03-07 08:19:36.157,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",6454550d89fd84535741bca1d187d7759c809709,2016-03-23 19:39:03.201,
"99SZyjVxEeW6RApRXdjJPw","adxxxuDCEeWUBxLIsRX_2w",b2db50bfc3fa5c197b3166aa801450d394f9ae4d,2016-05-16 17:10:16.216,
"99SZyjVxEeW6RApRXdjJPw","adxxxuDCEeWUBxLIsRX_2w",5146d15697afe6acb14e10be96349641fb28cda9,2016-05-11 04:02:55.674,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",5146d15697afe6acb14e10be96349641fb28cda9,2016-03-21 16:30:54.794,2016-05-11 04:02:55.176
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",219a47acda1104d6a9aa957f96c974ee4f77afb0,2016-03-23 21:22:24.049,2016-08-01 07:25:04.594
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",b3c570ccbe00f2c2af7aef8ccfb8ddc979b7bdf0,2016-03-20 11:20:31.947,
"99SZyjVxEeW6RApRXdjJPw","adxxxuDCEeWUBxLIsRX_2w",4b46b94ad46e1b6b55d0ff413f5708ede838ea17,2016-04-05 18:46:46.955,
"99SZyjVxEeW6RApRXdjJPw","9dOZr--cEeWFuw7QEATDpw",20079152e99a67c222ec6f97d65142ff3d898a26,2016-06-26 08:31:05.925,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",e0f436414956e6c96d19ac1410331273b334bdf2,2016-03-13 09:54:17.494,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",03278679a55642fb2607b90d0883ab06c670e1ca,2016-03-20 20:19:08.933,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",5956fe3bdd6c58f371cc4776ddf211ce3b9a1dcc,2016-03-17 07:31:45.071,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",46fd3143c973228b583e66f3b7c489bb2f0b1dfd,2016-03-22 03:25:07.191,
"99SZyjVxEeW6RApRXdjJPw","9dOZr--cEeWFuw7QEATDpw",0de7315e662bf27ec542bcb731be16350e2f6a19,2016-07-25 21:10:20.327,
"99SZyjVxEeW6RApRXdjJPw","adxxxuDCEeWUBxLIsRX_2w",0de7315e662bf27ec542bcb731be16350e2f6a19,2016-05-12 12:35:42.911,2016-07-25 21:10:19.908
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",a85d35333954d1343bffc5cb1e70d4ffffa3fbc8,2016-03-20 23:57:08.132,
"99SZyjVxEeW6RApRXdjJPw","adxxxuDCEeWUBxLIsRX_2w",ba3d637c7ca4659c89a62b8ab49dfd249abca1de,2016-05-17 16:36:15.393,2016-07-01 20:19:43.886
"99SZyjVxEeW6RApRXdjJPw","9dOZr--cEeWFuw7QEATDpw",ba3d637c7ca4659c89a62b8ab49dfd249abca1de,2016-07-01 20:19:44.28,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",416fcc6ced37db86045d1354b3ae3d8d2238f718,2016-03-21 16:56:47.387,2016-07-11 09:21:53.858
"99SZyjVxEeW6RApRXdjJPw","9dOZr--cEeWFuw7QEATDpw",416fcc6ced37db86045d1354b3ae3d8d2238f718,2016-07-11 09:21:54.222,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",f62374565337415b48d92fb10a7ef5ab788c26c1,2016-03-21 16:56:43.121,2016-05-12 15:17:41.36
"99SZyjVxEeW6RApRXdjJPw","adxxxuDCEeWUBxLIsRX_2w",f62374565337415b48d92fb10a7ef5ab788c26c1,2016-05-12 15:17:41.809,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",22db525d19c40109e5937f27f0db64b78177e765,2016-03-17 03:18:47.401,
"99SZyjVxEeW6RApRXdjJPw","adxxxuDCEeWUBxLIsRX_2w",2b75ca92878f940cc7418d90f1618e8bec429feb,2016-04-18 19:48:48.889,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",2b75ca92878f940cc7418d90f1618e8bec429feb,2016-03-21 16:58:16.842,2016-04-18 19:48:48.353
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",14fed1b2f297c83a1bba57a46cbcfacde3a4ae1a,2016-03-21 16:56:44.808,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",ae808e2284fcd36a37423fe1663954d19aa19a77,2016-03-22 23:24:35.537,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",3a0b081b1b6e0414a365272fc3d6b1624450bf0a,2016-03-24 19:08:39.451,
"99SZyjVxEeW6RApRXdjJPw","adxxxuDCEeWUBxLIsRX_2w",eb797c60bc02c426f98c892e5c2cc35df2deee1b,2016-05-21 14:59:09.507,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",46cacea2f00c295ccb482d6c428772aedc6dd085,2016-03-25 17:06:13.821,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",a1757e289f1ba671e3b78bdd4acf2677855a0f8b,2016-03-10 23:12:25.917,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",ac1f8ff5c4392f7a96c1a71a2b50bc2f1ad1affb,2016-03-11 05:52:03.549,
"99SZyjVxEeW6RApRXdjJPw","adxxxuDCEeWUBxLIsRX_2w",b84dbc0d67a133dfa7b41f4432791e8b5cee5957,2016-05-02 11:48:37.42,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",e7c2b46f9bf9417400c5833101e4468bd34f44a1,2016-03-17 15:49:44.177,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",de7fa58d0e899c7237d6fe909041a540e9fe74e4,2016-03-08 02:00:09.619,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",0e7c315ceeb6684775ab364abb527b4de8d5be6e,2016-03-09 13:27:17.778,
"99SZyjVxEeW6RApRXdjJPw","adxxxuDCEeWUBxLIsRX_2w",462060aefa5582f4ea942c0d42bca3d1ded82f11,2016-04-04 20:18:56.979,2016-06-30 19:15:23.186
"99SZyjVxEeW6RApRXdjJPw","9dOZr--cEeWFuw7QEATDpw",462060aefa5582f4ea942c0d42bca3d1ded82f11,2016-06-30 19:15:23.91,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",462060aefa5582f4ea942c0d42bca3d1ded82f11,2016-03-21 16:56:44.381,2016-04-04 20:18:56.165
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",ad816281784ebccc4419d6c4e5de8b25345272d6,2016-03-24 11:03:52.826,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",15bb93867552e638b8dca7ee196f3f0c3d3ec56b,2016-03-23 06:23:52.226,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",72e0296c9de81b7c0803bd85e85a5e21410090d5,2016-03-10 13:02:30.784,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",01e05ed110e60e0cac67f267987414f0f7dceca7,2016-03-13 14:52:45.376,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",6185c8ec352f109d21586b9e055d2a86433d66f9,2016-03-30 06:56:23.697,2016-05-06 04:55:52.786
"99SZyjVxEeW6RApRXdjJPw","adxxxuDCEeWUBxLIsRX_2w",6185c8ec352f109d21586b9e055d2a86433d66f9,2016-05-06 04:55:53.023,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",39a6e60b095fd5426ad685a5c3750e1f73d0e7e7,2016-03-16 18:55:27.236,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",1bcd9020899ceeb91c7355f90c182df6290779c7,2016-03-16 18:21:41.52,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",a0b967ca7caabe685dcc49d799578fdc227bd58b,2016-03-15 22:04:41.671,
"99SZyjVxEeW6RApRXdjJPw","adxxxuDCEeWUBxLIsRX_2w",e2c24f835bad7c7bc751bf3d08486b82a143c5ea,2016-05-21 02:17:13.726,2016-05-26 18:03:14.459
"99SZyjVxEeW6RApRXdjJPw","9dOZr--cEeWFuw7QEATDpw",e2c24f835bad7c7bc751bf3d08486b82a143c5ea,2016-05-26 18:03:15.051,
"99SZyjVxEeW6RApRXdjJPw","SK1EUODCEeWSpwqE05hQoQ",cbdfca6502cfe388050209d6085e18d12af01126,2016-03-25 13:43:15.144,
